Time,u[0],d[0],x[0],x[1],x[2],y[0]
2.415,-0.116538,0,0.230637,-0.156036,1,0.116538
2.416,-0.116411,0,0.230481,-0.155996,1,0.116411
2.417,-0.116284,0,0.230325,-0.155957,1,0.116284
2.418,-0.116157,0,0.230169,-0.155917,1,0.116157
2.419,-0.11603,0,0.230013,-0.155877,1,0.11603
2.42,-0.115903,0,0.229857,-0.155837,1,0.115903
2.421,-0.115777,0,0.229702,-0.155797,1,0.115777
2.422,-0.11565,0,0.229546,-0.155757,1,0.11565
2.423,-0.115524,0,0.22939,-0.155717,1,0.115524
2.424,-0.115397,0,0.229234,-0.155677,1,0.115397
2.425,-0.115271,0,0.229079,-0.155636,1,0.115271
2.426,-0.115145,0,0.228923,-0.155596,1,0.115145
2.427,-0.115019,0,0.228768,-0.155555,1,0.115019
2.428,-0.114893,0,0.228612,-0.155514,1,0.114893
2.429,-0.114767,0,0.228456,-0.155474,1,0.114767
2.43,-0.114642,0,0.228301,-0.155433,1,0.114642
2.431,-0.114516,0,0.228146,-0.155392,1,0.114516
2.432,-0.114391,0,0.22799,-0.155351,1,0.114391
2.433,-0.114265,0,0.227835,-0.15531,1,0.114265
2.434,-0.11414,0,0.22768,-0.155269,1,0.11414
2.435,-0.114015,0,0.227524,-0.155228,1,0.114015
2.436,-0.11389,0,0.227369,-0.155186,1,0.11389
2.437,-0.113765,0,0.227214,-0.155145,1,0.113765
2.438,-0.11364,0,0.227059,-0.155103,1,0.11364
2.439,-0.113515,0,0.226904,-0.155062,1,0.113515
2.44,-0.113391,0,0.226749,-0.15502,1,0.113391
2.441,-0.113266,0,0.226594,-0.154978,1,0.113266
2.442,-0.113142,0,0.226439,-0.154937,1,0.113142
2.443,-0.113017,0,0.226284,-0.154895,1,0.113017
2.444,-0.112893,0,0.226129,-0.154853,1,0.112893
2.445,-0.112769,0,0.225974,-0.154811,1,0.112769
2.446,-0.112645,0,0.225819,-0.154769,1,0.112645
2.447,-0.112521,0,0.225665,-0.154726,1,0.112521
2.448,-0.112397,0,0.22551,-0.154684,1,0.112397
2.449,-0.112273,0,0.225355,-0.154642,1,0.112273
2.45,-0.11215,0,0.225201,-0.154599,1,0.11215
2.451,-0.112026,0,0.225046,-0.154557,1,0.112026
2.452,-0.111903,0,0.224892,-0.154514,1,0.111903
2.453,-0.111779,0,0.224737,-0.154471,1,0.111779
2.454,-0.111656,0,0.224583,-0.154428,1,0.111656
2.455,-0.111533,0,0.224428,-0.154386,1,0.111533
2.456,-0.11141,0,0.224274,-0.154343,1,0.11141
2.457,-0.111287,0,0.22412,-0.1543,1,0.111287
2.458,-0.111164,0,0.223965,-0.154256,1,0.111164
2.459,-0.111042,0,0.223811,-0.154213,1,0.111042
2.46,-0.110919,0,0.223657,-0.15417,1,0.110919
2.461,-0.110797,0,0.223503,-0.154127,1,0.110797
2.462,-0.110674,0,0.223349,-0.154083,1,0.110674
2.463,-0.110552,0,0.223194,-0.15404,1,0.110552
2.464,-0.11043,0,0.22304,-0.153996,1,0.11043
2.465,-0.110307,0,0.222886,-0.153952,1,0.110307
2.466,-0.110185,0,0.222733,-0.153909,1,0.110185
2.467,-0.110064,0,0.222579,-0.153865,1,0.110064
2.468,-0.109942,0,0.222425,-0.153821,1,0.109942
2.469,-0.10982,0,0.222271,-0.153777,1,0.10982
2.47,-0.109698,0,0.222117,-0.153733,1,0.109698
2.471,-0.109577,0,0.221964,-0.153689,1,0.109577
2.472,-0.109456,0,0.22181,-0.153645,1,0.109456
2.473,-0.109334,0,0.221656,-0.1536,1,0.109334
2.474,-0.109213,0,0.221503,-0.153556,1,0.109213
2.475,-0.109092,0,0.221349,-0.153512,1,0.109092
2.476,-0.108971,0,0.221196,-0.153467,1,0.108971
2.477,-0.10885,0,0.221042,-0.153422,1,0.10885
2.478,-0.108729,0,0.220889,-0.153378,1,0.108729
2.479,-0.108609,0,0.220735,-0.153333,1,0.108609
2.48,-0.108488,0,0.220582,-0.153288,1,0.108488
2.481,-0.108367,0,0.220429,-0.153243,1,0.108367
2.482,-0.108247,0,0.220276,-0.153198,1,0.108247
2.483,-0.108127,0,0.220123,-0.153153,1,0.108127
2.484,-0.108007,0,0.219969,-0.153108,1,0.108007
2.485,-0.107886,0,0.219816,-0.153063,1,0.107886
2.486,-0.107766,0,0.219663,-0.153018,1,0.107766
2.487,-0.107647,0,0.21951,-0.152972,1,0.107647
2.488,-0.107527,0,0.219357,-0.152927,1,0.107527
2.489,-0.107407,0,0.219204,-0.152881,1,0.107407
2.49,-0.107287,0,0.219052,-0.152836,1,0.107287
2.491,-0.107168,0,0.218899,-0.15279,1,0.107168
2.492,-0.107049,0,0.218746,-0.152744,1,0.107049
2.493,-0.106929,0,0.218593,-0.152699,1,0.106929
2.494,-0.10681,0,0.218441,-0.152653,1,0.10681
2.495,-0.106691,0,0.218288,-0.152607,1,0.106691
2.496,-0.106572,0,0.218135,-0.152561,1,0.106572
2.497,-0.106453,0,0.217983,-0.152515,1,0.106453
2.498,-0.106334,0,0.21783,-0.152469,1,0.106334
2.499,-0.106216,0,0.217678,-0.152422,1,0.106216
2.5,-0.106097,0,0.217525,-0.152376,1,0.106097
2.501,-0.105978,0,0.217373,-0.15233,1,0.105978
2.502,-0.10586,0,0.217221,-0.152283,1,0.10586
2.503,-0.105742,0,0.217069,-0.152237,1,0.105742
2.504,-0.105624,0,0.216916,-0.15219,1,0.105624
2.505,-0.105505,0,0.216764,-0.152143,1,0.105505
2.506,-0.105387,0,0.216612,-0.152097,1,0.105387
2.507,-0.10527,0,0.21646,-0.15205,1,0.10527
2.508,-0.105152,0,0.216308,-0.152003,1,0.105152
2.509,-0.105034,0,0.216156,-0.151956,1,0.105034
2.51,-0.104916,0,0.216004,-0.151909,1,0.104916
2.511,-0.104799,0,0.215852,-0.151862,1,0.104799
2.512,-0.104681,0,0.2157,-0.151815,1,0.104681
2.513,-0.104564,0,0.215549,-0.151768,1,0.104564
2.514,-0.104447,0,0.215397,-0.15172,1,0.104447
2.515,-0.10433,0,0.215245,-0.151673,1,0.10433
2.516,-0.104213,0,0.215093,-0.151626,1,0.104213
2.517,-0.104096,0,0.214942,-0.151578,1,0.104096
2.518,-0.103979,0,0.21479,-0.15153,1,0.103979
2.519,-0.103862,0,0.214639,-0.151483,1,0.103862
2.52,-0.103746,0,0.214487,-0.151435,1,0.103746
2.521,-0.103629,0,0.214336,-0.151387,1,0.103629
2.522,-0.103513,0,0.214185,-0.151339,1,0.103513
2.523,-0.103396,0,0.214033,-0.151292,1,0.103396
2.524,-0.10328,0,0.213882,-0.151244,1,0.10328
2.525,-0.103164,0,0.213731,-0.151195,1,0.103164
2.526,-0.103048,0,0.21358,-0.151147,1,0.103048
2.527,-0.102932,0,0.213428,-0.151099,1,0.102932
2.528,-0.102816,0,0.213277,-0.151051,1,0.102816
2.529,-0.1027,0,0.213126,-0.151003,1,0.1027
2.53,-0.102585,0,0.212975,-0.150954,1,0.102585
2.531,-0.102469,0,0.212824,-0.150906,1,0.102469
2.532,-0.102354,0,0.212674,-0.150857,1,0.102354
2.533,-0.102238,0,0.212523,-0.150809,1,0.102238
2.534,-0.102123,0,0.212372,-0.15076,1,0.102123
2.535,-0.102008,0,0.212221,-0.150711,1,0.102008
2.536,-0.101893,0,0.212071,-0.150662,1,0.101893
2.537,-0.101778,0,0.21192,-0.150614,1,0.101778
2.538,-0.101663,0,0.211769,-0.150565,1,0.101663
2.539,-0.101548,0,0.211619,-0.150516,1,0.101548
2.54,-0.101434,0,0.211468,-0.150467,1,0.101434
2.541,-0.101319,0,0.211318,-0.150417,1,0.101319
2.542,-0.101205,0,0.211167,-0.150368,1,0.101205
2.543,-0.10109,0,0.211017,-0.150319,1,0.10109
2.544,-0.100976,0,0.210867,-0.15027,1,0.100976
2.545,-0.100862,0,0.210717,-0.15022,1,0.100862
2.546,-0.100748,0,0.210566,-0.150171,1,0.100748
2.547,-0.100634,0,0.210416,-0.150121,1,0.100634
2.548,-0.10052,0,0.210266,-0.150072,1,0.10052
2.549,-0.100406,0,0.210116,-0.150022,1,0.100406
2.55,-0.100292,0,0.209966,-0.149972,1,0.100292
2.551,-0.100179,0,0.209816,-0.149923,1,0.100179
2.552,-0.100065,0,0.209666,-0.149873,1,0.100065
2.553,-0.0999517,0,0.209516,-0.149823,1,0.0999517
2.554,-0.0998383,0,0.209367,-0.149773,1,0.0998383
2.555,-0.0997251,0,0.209217,-0.149723,1,0.0997251
2.556,-0.099612,0,0.209067,-0.149673,1,0.099612
2.557,-0.099499,0,0.208917,-0.149623,1,0.099499
2.558,-0.099386,0,0.208768,-0.149573,1,0.099386
2.559,-0.0992732,0,0.208618,-0.149522,1,0.0992732
2.56,-0.0991604,0,0.208469,-0.149472,1,0.0991604
2.561,-0.0990478,0,0.208319,-0.149422,1,0.0990478
2.562,-0.0989352,0,0.20817,-0.149371,1,0.0989352
2.563,-0.0988228,0,0.208021,-0.149321,1,0.0988228
2.564,-0.0987104,0,0.207871,-0.14927,1,0.0987104
2.565,-0.0985982,0,0.207722,-0.149219,1,0.0985982
2.566,-0.098486,0,0.207573,-0.149169,1,0.098486
2.567,-0.0983739,0,0.207424,-0.149118,1,0.0983739
2.568,-0.0982619,0,0.207275,-0.149067,1,0.0982619
2.569,-0.0981501,0,0.207126,-0.149016,1,0.0981501
2.57,-0.0980383,0,0.206977,-0.148965,1,0.0980383
2.571,-0.0979266,0,0.206828,-0.148914,1,0.0979266
2.572,-0.097815,0,0.206679,-0.148863,1,0.097815
2.573,-0.0977035,0,0.20653,-0.148812,1,0.0977035
2.574,-0.0975921,0,0.206381,-0.148761,1,0.0975921
2.575,-0.0974808,0,0.206232,-0.148709,1,0.0974808
2.576,-0.0973696,0,0.206084,-0.148658,1,0.0973696
2.577,-0.0972584,0,0.205935,-0.148607,1,0.0972584
2.578,-0.0971474,0,0.205787,-0.148555,1,0.0971474
2.579,-0.0970365,0,0.205638,-0.148504,1,0.0970365
2.58,-0.0969256,0,0.20549,-0.148452,1,0.0969256
2.581,-0.0968149,0,0.205341,-0.148401,1,0.0968149
2.582,-0.0967043,0,0.205193,-0.148349,1,0.0967043
2.583,-0.0965937,0,0.205044,-0.148297,1,0.0965937
2.584,-0.0964833,0,0.204896,-0.148246,1,0.0964833
2.585,-0.0963729,0,0.204748,-0.148194,1,0.0963729
2.586,-0.0962626,0,0.2046,-0.148142,1,0.0962626
2.587,-0.0961525,0,0.204452,-0.14809,1,0.0961525
2.588,-0.0960424,0,0.204304,-0.148038,1,0.0960424
2.589,-0.0959324,0,0.204156,-0.147986,1,0.0959324
2.59,-0.0958225,0,0.204008,-0.147934,1,0.0958225
2.591,-0.0957127,0,0.20386,-0.147881,1,0.0957127
2.592,-0.095603,0,0.203712,-0.147829,1,0.095603
2.593,-0.0954934,0,0.203564,-0.147777,1,0.0954934
2.594,-0.0953839,0,0.203416,-0.147724,1,0.0953839
2.595,-0.0952745,0,0.203269,-0.147672,1,0.0952745
2.596,-0.0951652,0,0.203121,-0.14762,1,0.0951652
2.597,-0.095056,0,0.202973,-0.147567,1,0.095056
2.598,-0.0949468,0,0.202826,-0.147514,1,0.0949468
2.599,-0.0948378,0,0.202678,-0.147462,1,0.0948378
2.6,-0.0947288,0,0.202531,-0.147409,1,0.0947288
2.601,-0.09462,0,0.202384,-0.147356,1,0.09462
2.602,-0.0945112,0,0.202236,-0.147303,1,0.0945112
2.603,-0.0944026,0,0.202089,-0.147251,1,0.0944026
2.604,-0.094294,0,0.201942,-0.147198,1,0.094294
2.605,-0.0941855,0,0.201795,-0.147145,1,0.0941855
2.606,-0.0940771,0,0.201647,-0.147092,1,0.0940771
2.607,-0.0939688,0,0.2015,-0.147039,1,0.0939688
2.608,-0.0938606,0,0.201353,-0.146985,1,0.0938606
2.609,-0.0937525,0,0.201206,-0.146932,1,0.0937525
2.61,-0.0936445,0,0.201059,-0.146879,1,0.0936445
2.611,-0.0935366,0,0.200913,-0.146826,1,0.0935366
2.612,-0.0934288,0,0.200766,-0.146772,1,0.0934288
2.613,-0.0933211,0,0.200619,-0.146719,1,0.0933211
2.614,-0.0932134,0,0.200472,-0.146665,1,0.0932134
2.615,-0.0931059,0,0.200326,-0.146612,1,0.0931059
2.616,-0.0929984,0,0.200179,-0.146558,1,0.0929984
2.617,-0.0928911,0,0.200033,-0.146505,1,0.0928911
2.618,-0.0927838,0,0.199886,-0.146451,1,0.0927838
2.619,-0.0926766,0,0.19974,-0.146397,1,0.0926766
2.62,-0.0925696,0,0.199593,-0.146343,1,0.0925696
2.621,-0.0924626,0,0.199447,-0.146289,1,0.0924626
2.622,-0.0923557,0,0.199301,-0.146236,1,0.0923557
2.623,-0.0922489,0,0.199155,-0.146182,1,0.0922489
2.624,-0.0921422,0,0.199008,-0.146128,1,0.0921422
2.625,-0.0920356,0,0.198862,-0.146074,1,0.0920356
2.626,-0.091929,0,0.198716,-0.146019,1,0.091929
2.627,-0.0918226,0,0.19857,-0.145965,1,0.0918226
2.628,-0.0917163,0,0.198424,-0.145911,1,0.0917163
2.629,-0.09161,0,0.198278,-0.145857,1,0.09161
2.63,-0.0915039,0,0.198133,-0.145802,1,0.0915039
2.631,-0.0913978,0,0.197987,-0.145748,1,0.0913978
2.632,-0.0912919,0,0.197841,-0.145694,1,0.0912919
2.633,-0.091186,0,0.197695,-0.145639,1,0.091186
2.634,-0.0910802,0,0.19755,-0.145585,1,0.0910802
2.635,-0.0909745,0,0.197404,-0.14553,1,0.0909745
2.636,-0.0908689,0,0.197259,-0.145475,1,0.0908689
2.637,-0.0907634,0,0.197113,-0.145421,1,0.0907634
2.638,-0.090658,0,0.196968,-0.145366,1,0.090658
2.639,-0.0905527,0,0.196823,-0.145311,1,0.0905527
2.64,-0.0904474,0,0.196677,-0.145256,1,0.0904474
2.641,-0.0903423,0,0.196532,-0.145201,1,0.0903423
2.642,-0.0902372,0,0.196387,-0.145147,1,0.0902372
2.643,-0.0901323,0,0.196242,-0.145092,1,0.0901323
2.644,-0.0900274,0,0.196097,-0.145036,1,0.0900274
2.645,-0.0899226,0,0.195952,-0.144981,1,0.0899226
2.646,-0.0898179,0,0.195807,-0.144926,1,0.0898179
2.647,-0.0897134,0,0.195662,-0.144871,1,0.0897134
2.648,-0.0896089,0,0.195517,-0.144816,1,0.0896089
2.649,-0.0895044,0,0.195372,-0.144761,1,0.0895044
2.65,-0.0894001,0,0.195227,-0.144705,1,0.0894001
2.651,-0.0892959,0,0.195083,-0.14465,1,0.0892959
2.652,-0.0891918,0,0.194938,-0.144594,1,0.0891918
2.653,-0.0890877,0,0.194794,-0.144539,1,0.0890877
2.654,-0.0889838,0,0.194649,-0.144483,1,0.0889838
2.655,-0.0888799,0,0.194505,-0.144428,1,0.0888799
2.656,-0.0887761,0,0.19436,-0.144372,1,0.0887761
2.657,-0.0886725,0,0.194216,-0.144317,1,0.0886725
2.658,-0.0885689,0,0.194072,-0.144261,1,0.0885689
2.659,-0.0884654,0,0.193927,-0.144205,1,0.0884654
2.66,-0.088362,0,0.193783,-0.144149,1,0.088362
2.661,-0.0882586,0,0.193639,-0.144093,1,0.0882586
2.662,-0.0881554,0,0.193495,-0.144037,1,0.0881554
2.663,-0.0880523,0,0.193351,-0.143982,1,0.0880523
2.664,-0.0879492,0,0.193207,-0.143926,1,0.0879492
2.665,-0.0878463,0,0.193063,-0.143869,1,0.0878463
2.666,-0.0877434,0,0.192919,-0.143813,1,0.0877434
2.667,-0.0876406,0,0.192776,-0.143757,1,0.0876406
2.668,-0.087538,0,0.192632,-0.143701,1,0.087538
2.669,-0.0874354,0,0.192488,-0.143645,1,0.0874354
2.67,-0.0873329,0,0.192345,-0.143589,1,0.0873329
2.671,-0.0872304,0,0.192201,-0.143532,1,0.0872304
2.672,-0.0871281,0,0.192057,-0.143476,1,0.0871281
2.673,-0.0870259,0,0.191914,-0.143419,1,0.0870259
2.674,-0.0869237,0,0.191771,-0.143363,1,0.0869237
2.675,-0.0868217,0,0.191627,-0.143306,1,0.0868217
2.676,-0.0867197,0,0.191484,-0.14325,1,0.0867197
2.677,-0.0866178,0,0.191341,-0.143193,1,0.0866178
2.678,-0.0865161,0,0.191198,-0.143137,1,0.0865161
2.679,-0.0864144,0,0.191055,-0.14308,1,0.0864144
2.68,-0.0863128,0,0.190911,-0.143023,1,0.0863128
2.681,-0.0862112,0,0.190768,-0.142966,1,0.0862112
2.682,-0.0861098,0,0.190626,-0.14291,1,0.0861098
2.683,-0.0860085,0,0.190483,-0.142853,1,0.0860085
2.684,-0.0859072,0,0.19034,-0.142796,1,0.0859072
2.685,-0.0858061,0,0.190197,-0.142739,1,0.0858061
2.686,-0.085705,0,0.190054,-0.142682,1,0.085705
2.687,-0.085604,0,0.189912,-0.142625,1,0.085604
2.688,-0.0855031,0,0.189769,-0.142568,1,0.0855031
2.689,-0.0854023,0,0.189627,-0.142511,1,0.0854023
2.69,-0.0853016,0,0.189484,-0.142453,1,0.0853016
2.691,-0.085201,0,0.189342,-0.142396,1,0.085201
2.692,-0.0851005,0,0.189199,-0.142339,1,0.0851005
2.693,-0.085,0,0.189057,-0.142282,1,0.085
2.694,-0.0848997,0,0.188915,-0.142224,1,0.0848997
2.695,-0.0847994,0,0.188773,-0.142167,1,0.0847994
2.696,-0.0846992,0,0.18863,-0.142109,1,0.0846992
2.697,-0.0845991,0,0.188488,-0.142052,1,0.0845991
2.698,-0.0844991,0,0.188346,-0.141994,1,0.0844991
2.699,-0.0843992,0,0.188204,-0.141937,1,0.0843992
2.7,-0.0842994,0,0.188062,-0.141879,1,0.0842994
2.701,-0.0841997,0,0.187921,-0.141822,1,0.0841997
2.702,-0.0841,0,0.187779,-0.141764,1,0.0841
2.703,-0.0840005,0,0.187637,-0.141706,1,0.0840005
2.704,-0.083901,0,0.187495,-0.141648,1,0.083901
2.705,-0.0838016,0,0.187354,-0.14159,1,0.0838016
2.706,-0.0837023,0,0.187212,-0.141533,1,0.0837023
2.707,-0.0836031,0,0.187071,-0.141475,1,0.0836031
2.708,-0.083504,0,0.186929,-0.141417,1,0.083504
2.709,-0.083405,0,0.186788,-0.141359,1,0.083405
2.71,-0.083306,0,0.186647,-0.141301,1,0.083306
2.711,-0.0832072,0,0.186505,-0.141243,1,0.0832072
2.712,-0.0831084,0,0.186364,-0.141185,1,0.0831084
2.713,-0.0830097,0,0.186223,-0.141126,1,0.0830097
2.714,-0.0829111,0,0.186082,-0.141068,1,0.0829111
2.715,-0.0828126,0,0.185941,-0.14101,1,0.0828126
2.716,-0.0827142,0,0.1858,-0.140952,1,0.0827142
2.717,-0.0826159,0,0.185659,-0.140893,1,0.0826159
2.718,-0.0825176,0,0.185518,-0.140835,1,0.0825176
2.719,-0.0824195,0,0.185377,-0.140777,1,0.0824195
2.72,-0.0823214,0,0.185236,-0.140718,1,0.0823214
2.721,-0.0822234,0,0.185096,-0.14066,1,0.0822234
2.722,-0.0821256,0,0.184955,-0.140601,1,0.0821256
2.723,-0.0820278,0,0.184815,-0.140543,1,0.0820278
2.724,-0.08193,0,0.184674,-0.140484,1,0.08193
2.725,-0.0818324,0,0.184534,-0.140426,1,0.0818324
2.726,-0.0817349,0,0.184393,-0.140367,1,0.0817349
2.727,-0.0816374,0,0.184253,-0.140308,1,0.0816374
2.728,-0.0815401,0,0.184113,-0.140249,1,0.0815401
2.729,-0.0814428,0,0.183972,-0.140191,1,0.0814428
2.73,-0.0813456,0,0.183832,-0.140132,1,0.0813456
2.731,-0.0812485,0,0.183692,-0.140073,1,0.0812485
2.732,-0.0811515,0,0.183552,-0.140014,1,0.0811515
2.733,-0.0810545,0,0.183412,-0.139955,1,0.0810545
2.734,-0.0809577,0,0.183272,-0.139896,1,0.0809577
2.735,-0.0808609,0,0.183132,-0.139837,1,0.0808609
2.736,-0.0807643,0,0.182992,-0.139778,1,0.0807643
2.737,-0.0806677,0,0.182853,-0.139719,1,0.0806677
2.738,-0.0805712,0,0.182713,-0.13966,1,0.0805712
2.739,-0.0804748,0,0.182573,-0.139601,1,0.0804748
2.74,-0.0803784,0,0.182434,-0.139542,1,0.0803784
2.741,-0.0802822,0,0.182294,-0.139482,1,0.0802822
2.742,-0.080186,0,0.182155,-0.139423,1,0.080186
2.743,-0.08009,0,0.182015,-0.139364,1,0.08009
2.744,-0.079994,0,0.181876,-0.139305,1,0.079994
2.745,-0.0798981,0,0.181737,-0.139245,1,0.0798981
2.746,-0.0798023,0,0.181598,-0.139186,1,0.0798023
2.747,-0.0797066,0,0.181458,-0.139126,1,0.0797066
2.748,-0.0796109,0,0.181319,-0.139067,1,0.0796109
2.749,-0.0795154,0,0.18118,-0.139007,1,0.0795154
2.75,-0.0794199,0,0.181041,-0.138948,1,0.0794199
2.751,-0.0793245,0,0.180902,-0.138888,1,0.0793245
2.752,-0.0792293,0,0.180764,-0.138828,1,0.0792293
2.753,-0.079134,0,0.180625,-0.138769,1,0.079134
2.754,-0.0790389,0,0.180486,-0.138709,1,0.0790389
2.755,-0.0789439,0,0.180347,-0.138649,1,0.0789439
2.756,-0.0788489,0,0.180209,-0.13859,1,0.0788489
2.757,-0.0787541,0,0.18007,-0.13853,1,0.0787541
2.758,-0.0786593,0,0.179932,-0.13847,1,0.0786593
2.759,-0.0785646,0,0.179793,-0.13841,1,0.0785646
2.76,-0.07847,0,0.179655,-0.13835,1,0.07847
2.761,-0.0783755,0,0.179517,-0.13829,1,0.0783755
2.762,-0.078281,0,0.179378,-0.13823,1,0.078281
2.763,-0.0781867,0,0.17924,-0.13817,1,0.0781867
2.764,-0.0780924,0,0.179102,-0.13811,1,0.0780924
2.765,-0.0779982,0,0.178964,-0.13805,1,0.0779982
2.766,-0.0779041,0,0.178826,-0.13799,1,0.0779041
2.767,-0.0778101,0,0.178688,-0.13793,1,0.0778101
2.768,-0.0777162,0,0.17855,-0.13787,1,0.0777162
2.769,-0.0776224,0,0.178412,-0.137809,1,0.0776224
2.77,-0.0775286,0,0.178274,-0.137749,1,0.0775286
2.771,-0.0774349,0,0.178137,-0.137689,1,0.0774349
2.772,-0.0773413,0,0.177999,-0.137629,1,0.0773413
2.773,-0.0772478,0,0.177861,-0.137568,1,0.0772478
2.774,-0.0771544,0,0.177724,-0.137508,1,0.0771544
2.775,-0.0770611,0,0.177586,-0.137447,1,0.0770611
2.776,-0.0769678,0,0.177449,-0.137387,1,0.0769678
2.777,-0.0768747,0,0.177312,-0.137327,1,0.0768747
2.778,-0.0767816,0,0.177174,-0.137266,1,0.0767816
2.779,-0.0766886,0,0.177037,-0.137205,1,0.0766886
2.78,-0.0765957,0,0.1769,-0.137145,1,0.0765957
2.781,-0.0765028,0,0.176763,-0.137084,1,0.0765028
2.782,-0.0764101,0,0.176626,-0.137024,1,0.0764101
2.783,-0.0763174,0,0.176489,-0.136963,1,0.0763174
2.784,-0.0762249,0,0.176352,-0.136902,1,0.0762249
2.785,-0.0761324,0,0.176215,-0.136842,1,0.0761324
2.786,-0.07604,0,0.176078,-0.136781,1,0.07604
2.787,-0.0759476,0,0.175941,-0.13672,1,0.0759476
2.788,-0.0758554,0,0.175805,-0.136659,1,0.0758554
2.789,-0.0757632,0,0.175668,-0.136598,1,0.0757632
2.79,-0.0756712,0,0.175531,-0.136537,1,0.0756712
2.791,-0.0755792,0,0.175395,-0.136476,1,0.0755792
2.792,-0.0754873,0,0.175258,-0.136415,1,0.0754873
2.793,-0.0753955,0,0.175122,-0.136354,1,0.0753955
2.794,-0.0753037,0,0.174986,-0.136293,1,0.0753037
2.795,-0.0752121,0,0.17485,-0.136232,1,0.0752121
2.796,-0.0751205,0,0.174713,-0.136171,1,0.0751205
2.797,-0.075029,0,0.174577,-0.13611,1,0.075029
2.798,-0.0749376,0,0.174441,-0.136049,1,0.0749376
2.799,-0.0748463,0,0.174305,-0.135988,1,0.0748463
2.8,-0.0747551,0,0.174169,-0.135927,1,0.0747551
2.801,-0.0746639,0,0.174033,-0.135865,1,0.0746639
2.802,-0.0745728,0,0.173897,-0.135804,1,0.0745728
2.803,-0.0744818,0,0.173762,-0.135743,1,0.0744818
2.804,-0.0743909,0,0.173626,-0.135682,1,0.0743909
2.805,-0.0743001,0,0.17349,-0.13562,1,0.0743001
2.806,-0.0742094,0,0.173355,-0.135559,1,0.0742094
2.807,-0.0741187,0,0.173219,-0.135497,1,0.0741187
2.808,-0.0740281,0,0.173084,-0.135436,1,0.0740281
2.809,-0.0739377,0,0.172948,-0.135375,1,0.0739377
2.81,-0.0738472,0,0.172813,-0.135313,1,0.0738472
2.811,-0.0737569,0,0.172678,-0.135251,1,0.0737569
2.812,-0.0736667,0,0.172542,-0.13519,1,0.0736667
2.813,-0.0735765,0,0.172407,-0.135128,1,0.0735765
2.814,-0.0734864,0,0.172272,-0.135067,1,0.0734864
2.815,-0.0733964,0,0.172137,-0.135005,1,0.0733964
2.816,-0.0733065,0,0.172002,-0.134943,1,0.0733065
2.817,-0.0732167,0,0.171867,-0.134882,1,0.0732167
2.818,-0.073127,0,0.171732,-0.13482,1,0.073127
2.819,-0.0730373,0,0.171598,-0.134758,1,0.0730373
2.82,-0.0729477,0,0.171463,-0.134696,1,0.0729477
2.821,-0.0728582,0,0.171328,-0.134635,1,0.0728582
2.822,-0.0727688,0,0.171194,-0.134573,1,0.0727688
2.823,-0.0726794,0,0.171059,-0.134511,1,0.0726794
2.824,-0.0725902,0,0.170925,-0.134449,1,0.0725902
2.825,-0.072501,0,0.17079,-0.134387,1,0.072501
2.826,-0.0724119,0,0.170656,-0.134325,1,0.0724119
2.827,-0.0723229,0,0.170522,-0.134263,1,0.0723229
2.828,-0.072234,0,0.170387,-0.134201,1,0.072234
2.829,-0.0721451,0,0.170253,-0.134139,1,0.0721451
2.83,-0.0720564,0,0.170119,-0.134077,1,0.0720564
2.831,-0.0719677,0,0.169985,-0.134015,1,0.0719677
2.832,-0.0718791,0,0.169851,-0.133953,1,0.0718791
2.833,-0.0717906,0,0.169717,-0.133891,1,0.0717906
2.834,-0.0717021,0,0.169583,-0.133829,1,0.0717021
2.835,-0.0716138,0,0.169449,-0.133767,1,0.0716138
2.836,-0.0715255,0,0.169316,-0.133704,1,0.0715255
2.837,-0.0714373,0,0.169182,-0.133642,1,0.0714373
2.838,-0.0713492,0,0.169048,-0.13358,1,0.0713492
2.839,-0.0712612,0,0.168915,-0.133518,1,0.0712612
2.84,-0.0711732,0,0.168781,-0.133455,1,0.0711732
2.841,-0.0710853,0,0.168648,-0.133393,1,0.0710853
2.842,-0.0709975,0,0.168515,-0.133331,1,0.0709975
2.843,-0.0709098,0,0.168381,-0.133268,1,0.0709098
2.844,-0.0708222,0,0.168248,-0.133206,1,0.0708222
2.845,-0.0707347,0,0.168115,-0.133143,1,0.0707347
2.846,-0.0706472,0,0.167982,-0.133081,1,0.0706472
2.847,-0.0705598,0,0.167849,-0.133018,1,0.0705598
2.848,-0.0704725,0,0.167716,-0.132956,1,0.0704725
2.849,-0.0703853,0,0.167583,-0.132893,1,0.0703853
2.85,-0.0702981,0,0.16745,-0.132831,1,0.0702981
2.851,-0.0702111,0,0.167317,-0.132768,1,0.0702111
2.852,-0.0701241,0,0.167184,-0.132706,1,0.0701241
2.853,-0.0700372,0,0.167052,-0.132643,1,0.0700372
2.854,-0.0699504,0,0.166919,-0.13258,1,0.0699504
2.855,-0.0698636,0,0.166787,-0.132518,1,0.0698636
2.856,-0.069777,0,0.166654,-0.132455,1,0.069777
2.857,-0.0696904,0,0.166522,-0.132392,1,0.0696904
2.858,-0.0696039,0,0.166389,-0.132329,1,0.0696039
2.859,-0.0695175,0,0.166257,-0.132267,1,0.0695175
2.86,-0.0694311,0,0.166125,-0.132204,1,0.0694311
2.861,-0.0693449,0,0.165993,-0.132141,1,0.0693449
