time,theta,q,e,H
2.112,0.279512324096667,-0.163008525626695,-0.160181801271033,1
2.113,0.279349317010743,-0.163005619892192,-0.160020921330398,1
2.114,0.279186312909495,-0.163002556321693,-0.159860159918408,1
2.115,0.27902331195062,-0.1629993351914,-0.159699516990565,1
2.116,0.27886031429154,-0.162995956777199,-0.15953899250233,1
2.117,0.278697320089402,-0.162992421354652,-0.159378586409122,1
2.118,0.278534329501075,-0.162988729199002,-0.15921829866632,1
2.119,0.278371342683156,-0.162984880585174,-0.159058129229262,1
2.12,0.278208359791966,-0.162980875787772,-0.158898078053245,1
2.121,0.278045380983551,-0.162976715081081,-0.158738145093523,1
2.122,0.277882406413682,-0.162972398739066,-0.158578330305312,1
2.123,0.27771943623786,-0.162967927035376,-0.158418633643787,1
2.124,0.277556470611308,-0.162963300243339,-0.158259055064082,1
2.125,0.277393509688978,-0.162958518635968,-0.15809959452129,1
2.126,0.27723055362555,-0.162953582485955,-0.157940251970465,1
2.127,0.27706760257543,-0.162948492065676,-0.157781027366621,1
2.128,0.276904656692752,-0.16294324764719,-0.15762192066473,1
2.129,0.276741716131378,-0.162937849502239,-0.157462931819727,1
2.13,0.276578781044899,-0.162932297902248,-0.157304060786505,1
2.131,0.276415851586634,-0.162926593118324,-0.157145307519919,1
2.132,0.276252927909633,-0.162920735421262,-0.156986671974783,1
2.133,0.276090010166673,-0.162914725081538,-0.156828154105871,1
2.134,0.275927098510261,-0.162908562369312,-0.156669753867921,1
2.135,0.275764193092635,-0.162902247554431,-0.156511471215628,1
2.136,0.275601294065763,-0.162895780906426,-0.156353306103651,1
2.137,0.275438401581344,-0.162889162694512,-0.156195258486608,1
2.138,0.275275515790806,-0.162882393187591,-0.156037328319078,1
2.139,0.275112636845311,-0.162875472654252,-0.155879515555603,1
2.14,0.27494976489575,-0.162868401362766,-0.155721820150685,1
2.141,0.274786900092748,-0.162861179581095,-0.155564242058787,1
2.142,0.274624042586662,-0.162853807576885,-0.155406781234337,1
2.143,0.27446119252758,-0.162846285617469,-0.155249437631719,1
2.144,0.274298350065323,-0.162838613969868,-0.155092211205284,1
2.145,0.274135515349447,-0.162830792900791,-0.154935101909343,1
2.146,0.27397268852924,-0.162822822676632,-0.154778109698167,1
2.147,0.273809869753724,-0.162814703563476,-0.154621234525993,1
2.148,0.273647059171654,-0.162806435827096,-0.154464476347018,1
2.149,0.273484256931522,-0.162798019732951,-0.154307835115401,1
2.15,0.273321463181552,-0.162789455546192,-0.154151310785264,1
2.151,0.273158678069706,-0.162780743531657,-0.153994903310693,1
2.152,0.272995901743677,-0.162771883953875,-0.153838612645735,1
2.153,0.272833134350897,-0.162762877077062,-0.1536824387444,1
2.154,0.272670376038534,-0.162753723165127,-0.153526381560662,1
2.155,0.272507626953491,-0.162744422481667,-0.153370441048456,1
2.156,0.272344887242407,-0.162734975289972,-0.153214617161682,1
2.157,0.27218215705166,-0.162725381853019,-0.153058909854203,1
2.158,0.272019436527362,-0.162715642433479,-0.152903319079845,1
2.159,0.271856725815366,-0.162705757293714,-0.152747844792397,1
2.16,0.271694025061261,-0.162695726695776,-0.152592486945612,1
2.161,0.271531334410373,-0.162685550901411,-0.152437245493208,1
2.162,0.27136865400777,-0.162675230172054,-0.152282120388864,1
2.163,0.271205983998254,-0.162664764768836,-0.152127111586226,1
2.164,0.27104332452637,-0.162654154952578,-0.151972219038901,1
2.165,0.2708806757364,-0.162643400983796,-0.151817442700463,1
2.166,0.270718037772366,-0.162632503122697,-0.151662782524448,1
2.167,0.270555410778032,-0.162621461629182,-0.151508238464358,1
2.168,0.270392794896899,-0.162610276762848,-0.151353810473657,1
2.169,0.270230190272211,-0.162598948782983,-0.151199498505777,1
2.17,0.270067597046951,-0.16258747794857,-0.151045302514113,1
2.171,0.269905015363845,-0.162575864518289,-0.150891222452024,1
2.172,0.26974244536536,-0.162564108750511,-0.150737258272834,1
2.173,0.269579887193704,-0.162552210903305,-0.150583409929833,1
2.174,0.269417340990828,-0.162540171234435,-0.150429677376276,1
2.175,0.269254806898423,-0.162527990001358,-0.150276060565383,1
2.176,0.269092285057927,-0.16251566746123,-0.150122559450338,1
2.177,0.268929775610518,-0.162503203870903,-0.149969173984293,1
2.178,0.268767278697117,-0.162490599486922,-0.149815904120364,1
2.179,0.26860479445839,-0.162477854565534,-0.149662749811632,1
2.18,0.268442323034746,-0.162464969362678,-0.149509711011145,1
2.181,0.26827986456634,-0.162451944133993,-0.149356787671916,1
2.182,0.268117419193068,-0.162438779134815,-0.149203979746924,1
2.183,0.267954987054575,-0.162425474620178,-0.149051287189115,1
2.184,0.267792568290248,-0.162412030844813,-0.148898709951401,1
2.185,0.267630163039221,-0.162398448063151,-0.148746247986659,1
2.186,0.267467771440373,-0.16238472652932,-0.148593901247733,1
2.187,0.267305393632329,-0.162370866497147,-0.148441669687434,1
2.188,0.26714302975346,-0.162356868220159,-0.148289553258539,1
2.189,0.266980679941885,-0.162342731951582,-0.148137551913792,1
2.19,0.26681834433547,-0.162328457944342,-0.147985665605904,1
2.191,0.266656023071825,-0.162314046451064,-0.147833894287552,1
2.192,0.266493716288312,-0.162299497724074,-0.147682237911381,1
2.193,0.266331424122038,-0.162284812015397,-0.147530696430003,1
2.194,0.266169146709858,-0.162269989576762,-0.147379269795996,1
2.195,0.266006884188377,-0.162255030659595,-0.147227957961907,1
2.196,0.265844636693948,-0.162239935515027,-0.14707676088025,1
2.197,0.265682404362673,-0.162224704393886,-0.146925678503506,1
2.198,0.265520187330402,-0.162209337546707,-0.146774710784123,1
2.199,0.265357985732738,-0.162193835223723,-0.146623857674518,1
2.2,0.26519579970503,-0.162178197674871,-0.146473119127076,1
2.201,0.26503362938238,-0.162162425149791,-0.146322495094148,1
2.202,0.26487147489964,-0.162146517897825,-0.146171985528056,1
2.203,0.264709336391411,-0.162130476168017,-0.146021590381087,1
2.204,0.264547213992047,-0.162114300209118,-0.145871309605499,1
2.205,0.264385107835653,-0.162097990269578,-0.145721143153516,1
2.206,0.264223018056085,-0.162081546597555,-0.145571090977332,1
2.207,0.264060944786952,-0.162064969440908,-0.14542115302911,1
2.208,0.263898888161616,-0.162048259047204,-0.145271329260979,1
2.209,0.263736848313188,-0.16203141566371,-0.14512161962504,1
2.21,0.263574825374536,-0.162014439537402,-0.144972024073361,1
2.211,0.263412819478279,-0.161997330914959,-0.14482254255798,1
2.212,0.263250830756789,-0.161980090042767,-0.144673175030902,1
2.213,0.263088859342194,-0.161962717166917,-0.144523921444103,1
2.214,0.262926905366375,-0.161945212533205,-0.144374781749528,1
2.215,0.262764968960965,-0.161927576387135,-0.144225755899092,1
2.216,0.262603050257356,-0.161909808973917,-0.144076843844678,1
2.217,0.262441149386692,-0.161891910538467,-0.143928045538138,1
2.218,0.262279266479872,-0.161873881325409,-0.143779360931298,1
2.219,0.262117401667552,-0.161855721579073,-0.143630789975948,1
2.22,0.261955555080143,-0.1618374315435,-0.143482332623851,1
2.221,0.261793726847813,-0.161819011462434,-0.143333988826741,1
2.222,0.261631917100486,-0.161800461579331,-0.143185758536319,1
2.223,0.261470125967841,-0.161781782137354,-0.143037641704259,1
2.224,0.261308353579316,-0.161762973379374,-0.142889638282203,1
2.225,0.261146600064107,-0.161744035547971,-0.142741748221765,1
2.226,0.260984865551164,-0.161724968885436,-0.142593971474529,1
2.227,0.260823150169199,-0.161705773633768,-0.142446307992049,1
2.228,0.260661454046679,-0.161686450034674,-0.142298757725851,1
2.229,0.260499777311832,-0.161666998329575,-0.14215132062743,1
2.23,0.260338120092642,-0.161647418759598,-0.142003996648253,1
2.231,0.260176482516854,-0.161627711565583,-0.141856785739759,1
2.232,0.260014864711972,-0.161607876988081,-0.141709687853355,1
2.233,0.259853266805259,-0.161587915267353,-0.141562702940422,1
2.234,0.259691688923738,-0.16156782664337,-0.14141583095231,1
2.235,0.259530131194193,-0.161547611355817,-0.141269071840344,1
2.236,0.259368593743168,-0.16152726964409,-0.141122425555816,1
2.237,0.259207076696967,-0.161506801747295,-0.140975892049992,1
2.238,0.259045580181655,-0.161486207904254,-0.14082947127411,1
2.239,0.258884104323061,-0.161465488353498,-0.140683163179379,1
2.24,0.258722649246771,-0.161444643333273,-0.140536967716979,1
2.241,0.258561215078138,-0.161423673081537,-0.140390884838064,1
2.242,0.258399801942273,-0.161402577835962,-0.140244914493758,1
2.243,0.258238409964052,-0.161381357833934,-0.140099056635158,1
2.244,0.258077039268112,-0.16136001331255,-0.139953311213334,1
2.245,0.257915689978854,-0.161338544508625,-0.139807678179328,1
2.246,0.257754362220443,-0.161316951658686,-0.139662157484152,1
2.247,0.257593056116807,-0.161295234998976,-0.139516749078794,1
2.248,0.257431771791636,-0.161273394765451,-0.139371452914214,1
2.249,0.257270509368389,-0.161251431193784,-0.139226268941342,1
2.25,0.257109268970283,-0.161229344519361,-0.139081197111084,1
2.251,0.256948050720306,-0.161207134977287,-0.138936237374317,1
2.252,0.256786854741206,-0.161184802802381,-0.138791389681893,1
2.253,0.2566256811555,-0.161162348229178,-0.138646653984634,1
2.254,0.256464530085469,-0.161139771491929,-0.138502030233338,1
2.255,0.25630340165316,-0.161117072824603,-0.138357518378776,1
2.256,0.256142295980386,-0.161094252460885,-0.13821311837169,1
2.257,0.255981213188726,-0.161071310634178,-0.138068830162798,1
2.258,0.255820153399527,-0.161048247577602,-0.137924653702791,1
2.259,0.255659116733903,-0.161025063523994,-0.137780588942333,1
2.26,0.255498103312734,-0.16100175870591,-0.137636635832063,1
2.261,0.255337113256669,-0.160978333355624,-0.137492794322592,1
2.262,0.255176146686123,-0.160954787705128,-0.137349064364507,1
2.263,0.255015203721281,-0.160931121986133,-0.137205445908367,1
2.264,0.254854284482096,-0.160907336430069,-0.137061938904707,1
2.265,0.25469338908829,-0.160883431268085,-0.136918543304036,1
2.266,0.254532517659352,-0.16085940673105,-0.136775259056836,1
2.267,0.254371670314542,-0.160835263049553,-0.136632086113564,1
2.268,0.254210847172891,-0.160811000453901,-0.136489024424653,1
2.269,0.254050048353196,-0.160786619174124,-0.136346073940509,1
2.27,0.253889273974027,-0.16076211943997,-0.136203234611513,1
2.271,0.253728524153724,-0.160737501480911,-0.13606050638802,1
2.272,0.253567799010397,-0.160712765526135,-0.135917889220362,1
2.273,0.253407098661928,-0.160687911804557,-0.135775383058845,1
2.274,0.253246423225968,-0.160662940544809,-0.13563298785375,1
2.275,0.253085772819941,-0.160637851975247,-0.135490703555332,1
2.276,0.252925147561044,-0.160612646323948,-0.135348530113823,1
2.277,0.252764547566245,-0.160587323818713,-0.135206467479431,1
2.278,0.252603972952282,-0.160561884687064,-0.135064515602336,1
2.279,0.25244342383567,-0.160536329156246,-0.134922674432697,1
2.28,0.252282900332694,-0.160510657453227,-0.134780943920647,1
2.281,0.252122402559412,-0.160484869804699,-0.134639324016296,1
2.282,0.251961930631658,-0.160458966437076,-0.134497814669729,1
2.283,0.251801484665036,-0.160432947576498,-0.134356415831005,1
2.284,0.251641064774927,-0.160406813448827,-0.134215127450163,1
2.285,0.251480671076485,-0.16038056427965,-0.134073949477215,1
2.286,0.25132030368464,-0.16035420029428,-0.133932881862151,1
2.287,0.251159962714094,-0.160327721717752,-0.133791924554935,1
2.288,0.250999648279326,-0.160301128774829,-0.13365107750551,1
2.289,0.250839360494592,-0.160274421689997,-0.133510340663795,1
2.29,0.250679099473919,-0.160247600687468,-0.133369713979683,1
2.291,0.250518865331115,-0.160220665991182,-0.133229197403047,1
2.292,0.25035865817976,-0.160193617824801,-0.133088790883734,1
2.293,0.250198478133214,-0.160166456411718,-0.132948494371571,1
2.294,0.250038325304611,-0.160139181975048,-0.132808307816358,1
2.295,0.249878199806864,-0.160111794737636,-0.132668231167875,1
2.296,0.249718101752662,-0.160084294922053,-0.132528264375879,1
2.297,0.249558031254472,-0.160056682750598,-0.132388407390101,1
2.298,0.249397988424539,-0.160028958445295,-0.132248660160254,1
2.299,0.249237973374885,-0.1600011222279,-0.132109022636024,1
2.3,0.249077986217313,-0.159973174319894,-0.131969494767078,1
2.301,0.248918027063402,-0.159945114942486,-0.131830076503058,1
2.302,0.248758096024511,-0.159916944316616,-0.131690767793585,1
2.303,0.248598193211778,-0.159888662662951,-0.131551568588257,1
2.304,0.248438318736121,-0.159860270201887,-0.131412478836651,1
2.305,0.248278472708237,-0.15983176715355,-0.131273498488319,1
2.306,0.248118655238603,-0.159803153737796,-0.131134627492796,1
2.307,0.247958866437477,-0.15977443017421,-0.130995865799589,1
2.308,0.247799106414897,-0.159745596682107,-0.130857213358189,1
2.309,0.247639375280683,-0.159716653480533,-0.13071867011806,1
2.31,0.247479673144433,-0.159687600788263,-0.130580236028649,1
2.311,0.24732000011553,-0.159658438823804,-0.130441911039378,1
2.312,0.247160356303137,-0.159629167805395,-0.13030369509965,1
2.313,0.247000741816198,-0.159599787951004,-0.130165588158844,1
2.314,0.246841156763441,-0.159570299478333,-0.13002759016632,1
2.315,0.246681601253375,-0.159540702604813,-0.129889701071416,1
2.316,0.246522075394293,-0.15951099754761,-0.129751920823448,1
2.317,0.246362579294269,-0.159481184523619,-0.129614249371712,1
2.318,0.246203113061162,-0.159451263749471,-0.129476686665484,1
2.319,0.246043676802615,-0.159421235441527,-0.129339232654016,1
2.32,0.245884270626052,-0.159391099815883,-0.129201887286543,1
2.321,0.245724894638683,-0.159360857088367,-0.129064650512276,1
2.322,0.245565548947504,-0.159330507474541,-0.128927522280407,1
2.323,0.245406233659291,-0.1593000511897,-0.128790502540108,1
2.324,0.24524694888061,-0.159269488448874,-0.12865359124053,1
2.325,0.245087694717807,-0.159238819466827,-0.128516788330802,1
2.326,0.244928471277018,-0.159208044458057,-0.128380093760036,1
2.327,0.244769278664162,-0.159177163636798,-0.128243507477321,1
2.328,0.244610116984944,-0.159146177217017,-0.128107029431728,1
2.329,0.244450986344856,-0.159115085412417,-0.127970659572305,1
2.33,0.244291886849177,-0.159083888436439,-0.127834397848085,1
2.331,0.24413281860297,-0.159052586502255,-0.127698244208075,1
2.332,0.243973781711087,-0.159021179822776,-0.127562198601268,1
2.333,0.243814776278168,-0.15898966861065,-0.127426260976634,1
2.334,0.243655802408639,-0.158958053078259,-0.127290431283124,1
2.335,0.243496860206715,-0.158926333437722,-0.127154709469669,1
2.336,0.243337949776396,-0.158894509900898,-0.127019095485183,1
2.337,0.243179071221474,-0.158862582679379,-0.126883589278558,1
2.338,0.243020224645528,-0.158830551984496,-0.126748190798667,1
2.339,0.242861410151926,-0.15879841802732,-0.126612899994367,1
2.34,0.242702627843824,-0.158766181018656,-0.126477716814491,1
2.341,0.242543877824169,-0.158733841169049,-0.126342641207857,1
2.342,0.242385160195696,-0.158701398688784,-0.126207673123262,1
2.343,0.242226475060932,-0.158668853787882,-0.126072812509485,1
2.344,0.242067822522191,-0.158636206676104,-0.125938059315286,1
2.345,0.24190920268158,-0.15860345756295,-0.125803413489406,1
2.346,0.241750615640996,-0.15857060665766,-0.125668874980569,1
2.347,0.241592061502126,-0.158537654169213,-0.125534443737478,1
2.348,0.241433540366449,-0.158504600306326,-0.125400119708821,1
2.349,0.241275052335235,-0.158471445277461,-0.125265902843263,1
2.35,0.241116597509547,-0.158438189290814,-0.125131793089455,1
2.351,0.240958175990237,-0.158404832554328,-0.124997790396028,1
2.352,0.240799787877952,-0.158371375275682,-0.124863894711595,1
2.353,0.24064143327313,-0.158337817662297,-0.124730105984752,1
2.354,0.240483112276003,-0.158304159921338,-0.124596424164075,1
2.355,0.240324824986595,-0.158270402259708,-0.124462849198124,1
2.356,0.240166571504722,-0.158236544884054,-0.124329381035441,1
2.357,0.240008351929996,-0.158202588000764,-0.12419601962455,1
2.358,0.239850166361821,-0.158168531815969,-0.124062764913957,1
2.359,0.239692014899396,-0.158134376535541,-0.123929616852152,1
2.36,0.239533897641713,-0.158100122365098,-0.123796575387605,1
2.361,0.23937581468756,-0.158065769509996,-0.123663640468772,1
2.362,0.23921776613552,-0.15803131817534,-0.123530812044088,1
2.363,0.239059752083968,-0.157996768565973,-0.123398090061974,1
2.364,0.238901772631078,-0.157962120886485,-0.123265474470833,1
2.365,0.238743827874817,-0.15792737534121,-0.123132965219051,1
2.366,0.238585917912949,-0.157892532134224,-0.123000562254995,1
2.367,0.238428042843035,-0.15785759146935,-0.122868265527019,1
2.368,0.238270202762429,-0.157822553550152,-0.122736074983457,1
2.369,0.238112397768285,-0.157787418579944,-0.122603990572628,1
2.37,0.237954627957552,-0.157752186761781,-0.122472012242833,1
2.371,0.237796893426976,-0.157716858298464,-0.122340139942359,1
2.372,0.237639194273102,-0.157681433392542,-0.122208373619474,1
2.373,0.237481530592271,-0.157645912246307,-0.12207671322243,1
2.374,0.237323902480622,-0.157610295061798,-0.121945158699464,1
2.375,0.237166310034093,-0.157574582040802,-0.121813709998796,1
2.376,0.237008753348419,-0.15753877338485,-0.121682367068629,1
2.377,0.236851232519135,-0.15750286929522,-0.121551129857153,1
2.378,0.236693747641573,-0.15746686997294,-0.121419998312539,1
2.379,0.236536298810866,-0.157430775618782,-0.121288972382942,1
2.38,0.236378886121946,-0.157394586433266,-0.121158052016503,1
2.381,0.236221509669543,-0.157358302616662,-0.121027237161348,1
2.382,0.236064169548189,-0.157321924368986,-0.120896527765583,1
2.383,0.235906865852216,-0.157285451890002,-0.120765923777304,1
2.384,0.235749598675753,-0.157248885379223,-0.120635425144587,1
2.385,0.235592368112735,-0.157212225035911,-0.120505031815496,1
2.386,0.235435174256893,-0.157175471059077,-0.120374743738076,1
2.387,0.235278017201762,-0.157138623647481,-0.120244560860361,1
2.388,0.235120897040677,-0.157101682999631,-0.120114483130367,1
2.389,0.234963813866775,-0.157064649313787,-0.119984510496095,1
2.39,0.234806767772996,-0.157027522787957,-0.119854642905531,1
2.391,0.23464975885208,-0.1569903036199,-0.119724880306649,1
2.392,0.234492787196571,-0.156952992007125,-0.119595222647403,1
2.393,0.234335852898815,-0.156915588146892,-0.119465669875737,1
2.394,0.23417895605096,-0.156878092236211,-0.119336221939577,1
2.395,0.23402209674496,-0.156840504471845,-0.119206878786836,1
2.396,0.233865275072569,-0.156802825050304,-0.119077640365412,1
2.397,0.233708491125347,-0.156765054167855,-0.118948506623189,1
2.398,0.233551744994655,-0.156727192020512,-0.118819477508036,1
2.399,0.233395036771662,-0.156689238804045,-0.118690552967808,1
2.4,0.233238366547338,-0.156651194713972,-0.118561732950345,1
2.401,0.23308173441246,-0.156613059945567,-0.118433017403475,1
2.402,0.232925140457608,-0.156574834693855,-0.118304406275008,1
2.403,0.232768584773169,-0.156536519153614,-0.118175899512744,1
2.404,0.232612067449332,-0.156498113519376,-0.118047497064467,1
2.405,0.232455588576096,-0.156459617985425,-0.117919198877948,1
2.406,0.232299148243263,-0.156421032745799,-0.117791004900943,1
2.407,0.232142746540442,-0.156382357994292,-0.117662915081196,1
2.408,0.231986383557048,-0.156343593924448,-0.117534929366435,1
2.409,0.231830059382302,-0.156304740729568,-0.117407047704377,1
2.41,0.231673774105232,-0.156265798602708,-0.117279270042724,1
2.411,0.231517527814676,-0.156226767736677,-0.117151596329166,1
2.412,0.231361320599275,-0.15618764832404,-0.117024026511377,1
2.413,0.231205152547479,-0.156148440557118,-0.11689656053702,1
2.414,0.231049023747548,-0.156109144627985,-0.116769198353745,1
2.415,0.230892934287547,-0.156069760728472,-0.116641939909187,1
2.416,0.23073688425535,-0.156030289050168,-0.11651478515097,1
2.417,0.230580873738642,-0.155990729784414,-0.116387734026703,1
2.418,0.230424902824914,-0.155951083122312,-0.116260786483984,1
2.419,0.230268971601466,-0.155911349254716,-0.116133942470398,1
2.42,0.230113080155409,-0.15587152837224,-0.116007201933516,1
2.421,0.229957228573663,-0.155831620665255,-0.115880564820896,1
2.422,0.229801416942957,-0.155791626323887,-0.115754031080087,1
2.423,0.22964564534983,-0.155751545538022,-0.115627600658621,1
2.424,0.229489913880633,-0.155711378497302,-0.115501273504019,1
2.425,0.229334222621524,-0.155671125391129,-0.115375049563792,1
2.426,0.229178571658476,-0.15563078640866,-0.115248928785437,1
2.427,0.229022961077269,-0.155590361738814,-0.115122911116436,1
2.428,0.228867390963498,-0.155549851570267,-0.114996996504264,1
2.429,0.228711861402565,-0.155509256091454,-0.114871184896381,1
2.43,0.228556372479689,-0.155468575490568,-0.114745476240235,1
2.431,0.228400924279896,-0.155427809955564,-0.114619870483263,1
2.432,0.228245516888027,-0.155386959674155,-0.114494367572889,1
2.433,0.228090150388734,-0.155346024833813,-0.114368967456526,1
2.434,0.227934824866483,-0.155305005621771,-0.114243670081576,1
2.435,0.227779540405552,-0.155263902225024,-0.114118475395428,1
2.436,0.227624297090032,-0.155222714830323,-0.11399338334546,1
2.437,0.227469095003828,-0.155181443624186,-0.113868393879039,1
2.438,0.227313934230659,-0.155140088792885,-0.11374350694352,1
2.439,0.227158814854056,-0.155098650522459,-0.113618722486246,1
2.44,0.227003736957365,-0.155057128998706,-0.113494040454551,1
2.441,0.226848700623748,-0.155015524407185,-0.113369460795755,1
2.442,0.226693705936178,-0.154973836933217,-0.113244983457169,1
2.443,0.226538752977447,-0.154932066761887,-0.113120608386092,1
2.444,0.226383841830159,-0.154890214078041,-0.112996335529812,1
2.445,0.226228972576733,-0.154848279066288,-0.112872164835607,1
2.446,0.226074145299407,-0.154806261910998,-0.112748096250742,1
2.447,0.225919360080231,-0.154764162796306,-0.112624129722474,1
2.448,0.225764617001073,-0.15472198190611,-0.112500265198048,1
2.449,0.225609916143616,-0.154679719424071,-0.112376502624698,1
2.45,0.225455257589361,-0.154637375533613,-0.112252841949648,1
2.451,0.225300641419624,-0.154594950417926,-0.112129283120111,1
2.452,0.225146067715539,-0.154552444259963,-0.11200582608329,1
2.453,0.224991536558058,-0.154509857242439,-0.111882470786378,1
2.454,0.224837048027947,-0.154467189547839,-0.111759217176557,1
2.455,0.224682602205793,-0.154424441358407,-0.111636065200999,1
2.456,0.224528199172001,-0.154381612856155,-0.111513014806867,1
2.457,0.224373839006792,-0.154338704222861,-0.111390065941312,1
2.458,0.224219521790205,-0.154295715640067,-0.111267218551476,1
2.459,0.224065247602101,-0.154252647289081,-0.111144472584492,1
2.46,0.223911016522156,-0.154209499350977,-0.111021827987481,1
2.461,0.223756828629868,-0.154166272006595,-0.110899284707556,1
2.462,0.223602684004551,-0.154122965436542,-0.11077684269182,1
2.463,0.223448582725343,-0.154079579821191,-0.110654501887367,1
2.464,0.223294524871197,-0.154036115340682,-0.110532262241278,1
2.465,0.22314051052089,-0.153992572174923,-0.110410123700629,1
2.466,0.222986539753016,-0.153948950503587,-0.110288086212484,1
2.467,0.222832612645992,-0.153905250506116,-0.110166149723899,1
2.468,0.222678729278053,-0.15386147236172,-0.110044314181919,1
2.469,0.222524889727257,-0.153817616249377,-0.109922579533581,1
2.47,0.222371094071484,-0.153773682347832,-0.109800945725914,1
2.471,0.222217342388432,-0.153729670835599,-0.109679412705934,1
2.472,0.222063634755624,-0.153685581890961,-0.109557980420652,1
2.473,0.221909971250402,-0.15364141569197,-0.109436648817069,1
2.474,0.221756351949932,-0.153597172416447,-0.109315417842176,1
2.475,0.221602776931202,-0.15355285224198,-0.109194287442956,1
2.476,0.221449246271022,-0.15350845534593,-0.109073257566383,1
2.477,0.221295760046025,-0.153463981905426,-0.108952328159422,1
2.478,0.221142318332667,-0.153419432097366,-0.108831499169031,1
2.479,0.220988921207227,-0.153374806098421,-0.108710770542158,1
2.48,0.220835568745808,-0.153330104085029,-0.108590142225743,1
2.481,0.220682261024336,-0.1532853262334,-0.108469614166717,1
2.482,0.220528998118562,-0.153240472719517,-0.108349186312003,1
2.483,0.220375780104059,-0.153195543719131,-0.108228858608516,1
2.484,0.220222607056227,-0.153150539407766,-0.108108631003163,1
2.485,0.220069479050289,-0.153105459960716,-0.107988503442843,1
2.486,0.219916396161293,-0.153060305553048,-0.107868475874445,1
2.487,0.219763358464112,-0.1530150763596,-0.107748548244853,1
2.488,0.219610366033444,-0.152969772554984,-0.107628720500941,1
2.489,0.219457418943814,-0.152924394313582,-0.107508992589575,1
2.49,0.219304517269571,-0.15287894180955,-0.107389364457615,1
2.491,0.219151661084891,-0.152833415216816,-0.107269836051911,1
2.492,0.218998850463776,-0.152787814709083,-0.107150407319308,1
2.493,0.218846085480053,-0.152742140459824,-0.10703107820664,1
2.494,0.218693366207379,-0.152696392642288,-0.106911848660738,1
2.495,0.218540692719234,-0.152650571429497,-0.10679271862842,1
2.496,0.218388065088927,-0.152604676994247,-0.106673688056501,1
2.497,0.218235483389596,-0.152558709509107,-0.106554756891788,1
2.498,0.218082947694202,-0.152512669146423,-0.106435925081078,1
2.499,0.217930458075538,-0.152466556078312,-0.106317192571164,1
2.5,0.217778014606223,-0.152420370476669,-0.10619855930883,1
2.501,0.217625617358705,-0.152374112513162,-0.106080025240854,1
2.502,0.21747326640526,-0.152327782359235,-0.105961590314006,1
2.503,0.217320961817993,-0.152281380186107,-0.10584325447505,1
2.504,0.217168703668837,-0.152234906164774,-0.105725017670743,1
2.505,0.217016492029556,-0.152188360466005,-0.105606879847833,1
2.506,0.216864326971741,-0.152141743260349,-0.105488840953066,1
2.507,0.216712208566814,-0.152095054718128,-0.105370900933176,1
2.508,0.216560136886027,-0.152048295009442,-0.105253059734894,1
2.509,0.216408112000461,-0.152001464304167,-0.105135317304943,1
2.51,0.216256133981028,-0.151954562771957,-0.105017673590041,1
2.511,0.216104202898469,-0.151907590582243,-0.104900128536896,1
2.512,0.215952318823359,-0.151860547904232,-0.104782682092214,1
2.513,0.215800481826101,-0.15181343490691,-0.104665334202692,1
2.514,0.215648691976929,-0.151766251759041,-0.104548084815021,1
2.515,0.21549694934591,-0.151718998629166,-0.104430933875888,1
2.516,0.215345254002942,-0.151671675685604,-0.10431388133197,1
2.517,0.215193606017754,-0.151624283096454,-0.104196927129942,1
2.518,0.215042005459908,-0.151576821029593,-0.104080071216471,1
2.519,0.214890452398798,-0.151529289652677,-0.103963313538218,1
2.52,0.21473894690365,-0.151481689133139,-0.103846654041838,1
2.521,0.214587489043524,-0.151434019638195,-0.103730092673982,1
2.522,0.21443607888731,-0.151386281334839,-0.103613629381292,1
2.523,0.214284716503735,-0.151338474389843,-0.103497264110408,1
2.524,0.214133401961355,-0.151290598969761,-0.103380996807963,1
2.525,0.213982135328565,-0.151242655240927,-0.103264827420583,1
2.526,0.213830916673588,-0.151194643369455,-0.10314875589489,1
2.527,0.213679746064485,-0.15114656352124,-0.103032782177501,1
2.528,0.213528623569149,-0.151098415861956,-0.102916906215026,1
2.529,0.213377549255309,-0.151050200557061,-0.102801127954072,1
2.53,0.213226523190528,-0.151001917771793,-0.102685447341238,1
2.531,0.213075545442204,-0.15095356767117,-0.102569864323121,1
2.532,0.21292461607757,-0.150905150419994,-0.10245437884631,1
2.533,0.212773735163693,-0.150856666182848,-0.102338990857391,1
2.534,0.212622902767478,-0.150808115124095,-0.102223700302943,1
2.535,0.212472118955664,-0.150759497407885,-0.102108507129544,1
2.536,0.212321383794827,-0.150710813198146,-0.101993411283762,1
2.537,0.212170697351378,-0.150662062658591,-0.101878412712163,1
2.538,0.212020059691565,-0.150613245952715,-0.10176351136131,1
2.539,0.211869470881473,-0.150564363243798,-0.101648707177757,1
2.54,0.211718930987024,-0.150515414694901,-0.101534000108057,1
2.541,0.211568440073976,-0.15046640046887,-0.101419390098757,1
2.542,0.211417998207924,-0.150417320728335,-0.1013048770964,1
2.543,0.211267605454303,-0.150368175635708,-0.101190461047524,1
2.544,0.211117261878383,-0.150318965353188,-0.101076141898663,1
2.545,0.210966967545273,-0.150269690042757,-0.100961919596347,1
2.546,0.21081672251992,-0.150220349866182,-0.100847794087102,1
2.547,0.210666526867109,-0.150170944985014,-0.100733765317448,1
2.548,0.210516380651464,-0.15012147556059,-0.100619833233903,1
